Fold,Method,Alpha,Budget,N_ESTIMATORS,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
5,RACT,0.8,0.3,100,0.07524009982008284,0.07596098085711629,0.0610548406760904,0.06274212909756387,0.07372606728259141,0.035609142535826394,0.024192147691011436,0.0522056465367498,0.04979840431681385,0.02440697492949183,0.020337474541238017,0.042628480161988516,0.026298581598013817,0.05670040772441328,0.029880588243549572,0.027579267148820325,0.022788463673733893,0.060415190334737086,0.04101864385450846,0.03895476257653943,0.027041607308700963,0.022631379114474926,0.04878871997594372
5,RACT,1.0,0.3,100,0.07210343518671097,0.07632417285009624,0.05828228447335376,0.06480263037422211,0.07405769371133536,0.03072526109640745,0.025376649313493937,0.051568917614246264,0.052146321088398805,0.027089849235371267,0.022571539526076104,0.043304827781748066,0.023463728342127302,0.0584716255768569,0.03265733522066036,0.02771653462105437,0.021057154608130294,0.06041964956916816,0.03945044130072369,0.038305367315529505,0.029926773184356378,0.02107702967860758,0.04910077833132499
5,Baseline,0.0,0.3,400,0.08852650182120811,0.08907389773970201,0.07041386439112315,0.08148020815908862,0.0715992658782243,0.032045318111403924,0.024920374393250556,0.04259713993481823,0.045116436224646096,0.021267760414053788,0.01759532450085906,0.05399263649724194,0.03099003340377464,0.051486322621901184,0.0328463652823929,0.02512645681710903,0.02075455003707177,0.04939072295944373,0.03246151567501455,0.03163511422463945,0.02604631626907789,0.018534321606208645,0.04209955303774656
5,Baseline (OAF),0.0,0.3,400,0.0,0.0,0.0,0.0,0.12069127158534007,0.0,0.0,0.07767287690183187,0.08699878848610504,0.054840345930787904,0.04563523390850982,0.0,0.0,0.09990486436265547,0.06629940737900901,0.0548728174696277,0.04086670564773805,0.08844982459151321,0.058917827510472,0.05593740018959247,0.04749084474036841,0.031255188208466754,0.07016660308798205
5,RACT,0.2,0.3,400,0.07147668105830705,0.0739308117329531,0.05613717606858702,0.06794829899148581,0.07562699740029029,0.03195891999400403,0.02319233076906195,0.05207852467854698,0.049901972578132316,0.023609499155911078,0.019746484378950328,0.04375911123244791,0.025223333745669624,0.060081761645742006,0.02979454859670197,0.031202003923861677,0.025208610686419473,0.06124828309408932,0.03787510341475217,0.03918047363425133,0.02918945299627933,0.022422510704850802,0.04920710951870443
5,RACT,0.4,0.3,400,0.07540637404025047,0.07656803245949793,0.05727025047265132,0.06838264871520834,0.07219368954970655,0.03231642227915695,0.025353482304892965,0.05073232354638336,0.05012010887529573,0.024867327740306554,0.02095623910354775,0.043682327183423825,0.026356853457290788,0.058174916773309875,0.029929808151347537,0.029116248332823863,0.023159329886565216,0.0605074324782585,0.03811307398919464,0.03783664328251821,0.02837276777939282,0.022472833158419254,0.04811086644055748
5,RACT,0.6,0.3,400,0.07408487340222161,0.0751054767912365,0.06003931032873116,0.06785847165084298,0.07104805434115623,0.03342331154864043,0.025907450238785403,0.05089293061823935,0.053147677521195626,0.026152989391654773,0.021888620628353787,0.042170741967741364,0.025364211529333398,0.05648058164821623,0.0303241039374195,0.029309217214635416,0.022864381396434354,0.06013076215817964,0.03798123785990391,0.036984243303240225,0.02857750322032455,0.022257870959391697,0.04800597834412176
5,RACT,0.8,0.3,400,0.07172047099998555,0.07566249980249,0.060040698997363674,0.06482125483160782,0.07190550770176023,0.03226181636846361,0.0259593508910194,0.0521292441094958,0.0522579732866123,0.0257432595008305,0.022015542724601017,0.0439577733361175,0.026510897153348215,0.058699438158101754,0.03063307388319062,0.028059737006280488,0.021965603624845634,0.059669095015998826,0.04063181149102261,0.03664916525878878,0.028600359346304723,0.021693499429839082,0.04841192708193171
5,RACT,1.0,0.3,400,0.07303547107536415,0.07711681622291945,0.060103723993427324,0.06231689336279797,0.07383142058470546,0.031786990038464275,0.024559301203146394,0.05281630670125847,0.05434209996593311,0.02729866700652162,0.022856029650354565,0.042682892620177486,0.022430884213188364,0.05874179102819596,0.029911435684899117,0.027752626144719204,0.022498850580441227,0.058853361471051115,0.040981785732898,0.03703084801247212,0.03010136504363563,0.02077980641832117,0.04817063324510783
6,Baseline,0.0,0.3,100,0.08737823784702213,0.08973159884563658,0.069318511793525,0.08020402481434598,0.0738318483314887,0.030828853643079076,0.023437500295382354,0.04603262874682708,0.04614581090842864,0.023267989974223996,0.019041737625862518,0.055624341137070835,0.03156920042146968,0.05075729790191828,0.03360082830955426,0.021874229511218698,0.020786103736513187,0.047672895788355894,0.03147114985960693,0.030616175648791804,0.0268626627925327,0.01945229860587767,0.040494073461267856
6,Baseline (OAF),0.0,0.3,100,0.0,0.0,0.0,0.0,0.11992078300746443,0.0,0.0,0.08411177200054294,0.08652509586316617,0.05393766617678507,0.046587085776074635,0.0,0.0,0.0970754561818323,0.06126602620138991,0.054908406457425285,0.0424841277007478,0.08676183405488362,0.05821847725685059,0.055238713656766074,0.04914301239207654,0.0325121040936295,0.07130943918036503
6,RACT,0.2,0.3,100,0.07551216398761461,0.07123744758366114,0.06142090979341358,0.06894064458821947,0.07376725726608181,0.028468184543377007,0.022463812516614973,0.05064090174775049,0.044065338619585157,0.022651287998175226,0.019465856902824766,0.04204622090277129,0.027872422380423756,0.06026442151010519,0.027997723677327665,0.03164386985399491,0.023958053603683797,0.06715356110747725,0.03716787017695148,0.04201675902558909,0.028736420002120604,0.02257101238223514,0.049937859830001645
6,RACT,0.4,0.3,100,0.07403487455314033,0.07366527696989988,0.056556436041027044,0.06946373829589542,0.07407127885666163,0.03248939090346267,0.024276409626142546,0.05213668019353063,0.04670764131462134,0.024550632349449732,0.02143602783326272,0.04336033489116438,0.02609601845592423,0.059536436103935844,0.02877738691322415,0.028843961475141167,0.024752114198661676,0.06322035989770727,0.03873055476246359,0.03768717303495273,0.027247285497263792,0.020342717154088544,0.05201727067837844
6,RACT,0.6,0.3,100,0.07045383432006294,0.0752105804076675,0.06157484957336989,0.06604635906394515,0.07102096005799172,0.030227730373940612,0.024900818696308828,0.05123590134759464,0.05283372919130198,0.027331923150471168,0.021053627979832117,0.0428107334025295,0.026718474952338877,0.06102752917022565,0.02963315090395542,0.028387645546097885,0.02249544946769399,0.06369946926032835,0.03680752629239542,0.036120713002017475,0.02830857884523382,0.021556226830370357,0.05054418816432668
6,RACT,0.8,0.3,100,0.07378145423360032,0.07532360384226865,0.05996676401265096,0.06159172623366217,0.0721624352059174,0.03329430504488292,0.02616775198077406,0.051642350208689944,0.05303342321265462,0.02477753210239211,0.023158595085462776,0.04212265999448113,0.027944780771643217,0.058752001967784524,0.02859520100476603,0.026344949019316135,0.020714431386342824,0.062423274469779994,0.0386288961669004,0.03716619456223348,0.029532382716479715,0.02338407196975038,0.04949121480756623
6,RACT,1.0,0.3,100,0.07150663152129651,0.07748826596853822,0.0595961367585603,0.06049025545975049,0.07121234744300929,0.030120519377394767,0.024768281328135102,0.05423809637761458,0.05350588554018507,0.02798741492556879,0.019442241486906833,0.041571986212049654,0.02404270429712628,0.06179048955607277,0.030708192477054364,0.026479628495476065,0.023430479438775995,0.0625223468039478,0.039472386344200694,0.037021821451410676,0.030224007950075973,0.02156642894079726,0.05081345184605254
6,Baseline,0.0,0.3,400,0.0876045213295122,0.08979744045395649,0.07268213064830445,0.08128313459163383,0.06824453745968605,0.03247102693851953,0.024375887521513897,0.04286336554039059,0.046028985900913366,0.0223379211109953,0.01749595093573012,0.05586024014050405,0.030393070642308773,0.05137106576424941,0.03461319284690019,0.026110791192235132,0.020432826260409955,0.050463657014533765,0.029668278145762724,0.029885491060391026,0.026381104227023444,0.018918430763925458,0.0407169495106004
6,Baseline (OAF),0.0,0.3,400,0.0,0.0,0.0,0.0,0.11691825436996725,0.0,0.0,0.07394743973327357,0.08762382343092619,0.055688184351126636,0.04806148279767534,0.0,0.0,0.10018222213806101,0.0662384699224633,0.05422664451013008,0.040203533447874,0.09060555881404687,0.05922766343011661,0.05573057237291796,0.04825606239495358,0.03123728747664286,0.07185280080982488
6,RACT,0.2,0.3,400,0.07357265985794217,0.07323609335236905,0.05686322872751453,0.06828962103623902,0.07260713803981203,0.032952133273821835,0.023915112146986328,0.050659851269259,0.048428688266562436,0.023835597827342417,0.01970453384912751,0.044691977906780485,0.027242210133809557,0.058841490582696394,0.029299427374128634,0.031142555823520865,0.024985739308455993,0.06411451302037197,0.03622947929998466,0.03838319138221576,0.02881900151194969,0.022989590962496875,0.049196165046612846
6,RACT,0.4,0.3,400,0.0732646064836351,0.07279674139573507,0.05795557300077472,0.06679736083808678,0.07126458523102192,0.032692320865623424,0.02537418085579142,0.052783431166637404,0.04998540278214649,0.025391211795539447,0.021118018300934075,0.04283592129052265,0.0272747709223944,0.0599267688677575,0.028728512429047396,0.028199252566696874,0.02322071268990966,0.06277069428354533,0.03825942908437946,0.03765573379932957,0.029419487856000587,0.022704897454019775,0.04958038604047097
6,RACT,0.6,0.3,400,0.07291748176717087,0.07709765263589632,0.0578482788405468,0.0645409346040857,0.07152874784892932,0.03338863720324487,0.025973818999233067,0.051009287726397456,0.0533537095897293,0.025706804259008946,0.020936283101047278,0.04174890114693956,0.026472445354970463,0.05943130144961992,0.02912306563817305,0.028854182088700383,0.022335015483745446,0.06343355105238149,0.03897646309006081,0.036722760770401576,0.02894146656076709,0.02155349159414045,0.04810571919480979
6,RACT,0.8,0.3,400,0.0739721910358209,0.0768469988531796,0.059541276531922135,0.06379294865191802,0.07170233280952489,0.03168354901705727,0.025855010860495384,0.050858023240829525,0.051335343270253866,0.02561451763201324,0.021553572412776736,0.04204588320010687,0.026644775101342742,0.05906061741749894,0.03043144259049741,0.02806798318888136,0.02270495524413051,0.06118676354236957,0.039287278497672294,0.037840886771226365,0.029037276196828846,0.022084924709312687,0.04885144922434074
6,RACT,1.0,0.3,400,0.07514249285843291,0.07775102857280453,0.06017026518406454,0.06221953070164471,0.07137040837258184,0.03145683092085147,0.025344439309442877,0.052555899341118414,0.0523393823319588,0.026367185774113934,0.02211698859645937,0.04328439357791318,0.024242098183283916,0.05923196663703874,0.031723183188589035,0.02728750244477447,0.022272752022347308,0.060030475749254464,0.03832714585873863,0.036651785184320815,0.02915764079600785,0.021310674403193088,0.04964592999106495
7,Baseline,0.0,0.3,100,0.08710909514887825,0.09113185683970336,0.07207376246137773,0.0807205169918344,0.06700332980671314,0.03228049921996473,0.025544286279199892,0.04506820362993128,0.04683306853959289,0.02313344180891284,0.015428169650367293,0.05578081071399019,0.031090002374253477,0.05148757435798303,0.031914565887679165,0.023729648681296314,0.02151901378313881,0.04976988883791884,0.031568816421721,0.030914806530979794,0.029488709018273534,0.019609785888568456,0.03680014712772178
7,Baseline (OAF),0.0,0.3,100,0.0,0.0,0.0,0.0,0.11601642744709083,0.0,0.0,0.07917664940506364,0.08919172541991309,0.05491878438079051,0.045147966157983915,0.0,0.0,0.0964001749183599,0.06675525489648024,0.054205905953672605,0.0408166568789676,0.08745406912788674,0.06103506228287688,0.058348844193826147,0.04634344982054873,0.03368060465106773,0.07050842446547159
7,RACT,0.2,0.3,100,0.07355195509215526,0.07243300653799499,0.05678523748992836,0.06625696568327841,0.07177240633598077,0.02941615560918832,0.024863210390552767,0.05007767100497309,0.04781486048787466,0.024236460148354285,0.021944333043623084,0.04306423894134498,0.027995807123259997,0.05985684957750128,0.030924023129315335,0.03028790763459647,0.024952246974179318,0.06432543352669434,0.03436932190073941,0.039721265931945506,0.03100453083703203,0.02438527402408579,0.049960838575401366
7,RACT,0.4,0.3,100,0.07350702086768462,0.07640399794597309,0.05594948828581769,0.06690803627555016,0.06926414583911385,0.0335440643100902,0.02381463858990842,0.050124392052367045,0.0522195356430282,0.024098482269726343,0.022077287560760668,0.04241854261584972,0.02938788011725533,0.05800673485335608,0.029198573404349223,0.027540684472681383,0.023780018700725058,0.06328981364259505,0.038597341556345775,0.03675270353314254,0.02924845270612569,0.02396238970885432,0.049905775048699655
7,RACT,0.6,0.3,100,0.07410186897934896,0.07760681220401267,0.05686277775492508,0.06659180683465295,0.07217922242139539,0.03126552568955089,0.025693179860817275,0.05266933994547365,0.04914245609060038,0.026754116031614077,0.023406133407098732,0.04158969800779877,0.028215441417118403,0.0615311098960279,0.03087988090206699,0.02719164167557689,0.023224038934416696,0.058573856595865205,0.037756251408666536,0.03731587093793624,0.02700030210257336,0.021676262599867074,0.04877240630259583
7,RACT,0.8,0.3,100,0.07643026136039668,0.07633593856083519,0.061067606541347734,0.06458367734619286,0.0705227531545454,0.03345697752927391,0.025107145480167008,0.053538744984007056,0.04815339476715193,0.026040417316034136,0.023415215512877074,0.042444882999097926,0.026449480074219513,0.06019296291135807,0.030278309610750554,0.027019121869113105,0.023085541095960636,0.059775925222397955,0.040891456147847755,0.03558676318596318,0.026933035061963574,0.021150031429181638,0.04754035783931713
7,RACT,1.0,0.3,100,0.07636821084688206,0.07639684787621025,0.06171607211726525,0.06466867940398661,0.07215877836285732,0.03272644045439176,0.024987390277696694,0.05189977971085291,0.05082649597796183,0.02657217332029458,0.0212520918946852,0.04182456243173099,0.023093587476450968,0.059088011741063366,0.03234803324826148,0.028137587683051288,0.02268943077473013,0.05813050464259558,0.03831303771556189,0.03773197756155058,0.029626098897733613,0.02063132912926011,0.04881287845492556
7,Baseline,0.0,0.3,400,0.08828256043246369,0.08827032468523274,0.07236800186243499,0.08250437046297823,0.06899492888320626,0.03128792305057395,0.025639042551383443,0.0426839976541639,0.04670224087670596,0.02193927497941243,0.01740322458384958,0.05569352187839222,0.02999421364061619,0.05176756431556761,0.032978292381538904,0.02549444868998253,0.021849225108237082,0.047848755397608536,0.030658424009485104,0.030417416351578307,0.027329351483899884,0.01925113567870262,0.04064176104198562
7,Baseline (OAF),0.0,0.3,400,0.0,0.0,0.0,0.0,0.118506623745056,0.0,0.0,0.07688782849102835,0.08669427436834186,0.05501857537070382,0.04493888627544286,0.0,0.0,0.10078647513864247,0.06589325844272946,0.054655876054548864,0.042424137522653865,0.08694730206153482,0.05956743193426832,0.057533795648156624,0.047507115473093504,0.031147247446797522,0.07149117202700177
7,RACT,0.2,0.3,400,0.07384680881674856,0.07124297619844494,0.05832111652991608,0.06813364648018876,0.07267834610407803,0.03188027685949179,0.022531845205639583,0.05175289549523881,0.04920259614931792,0.023341160429557403,0.019933132494354106,0.04266058819524441,0.026847785599942855,0.06112742523575606,0.029307852250292657,0.029795299715540055,0.025173019535501936,0.06219420564905729,0.038280032463142016,0.03976349685010629,0.029602591795856753,0.023018535845704503,0.04936436610087918
7,RACT,0.4,0.3,400,0.07384950988870533,0.07440019727660432,0.059409033932986716,0.06634518971152575,0.07144183756908061,0.0324391111853728,0.025092904945383764,0.051444880495971776,0.05007520384371791,0.024482180221987098,0.02149276083951097,0.04421780576529665,0.027490206214278314,0.059754908157360974,0.0292993943775723,0.028185985534298727,0.022966835380089236,0.06159000354042069,0.03915438596684842,0.03839689120923857,0.028369126462637326,0.022058444092475978,0.04804320338863581
7,RACT,0.6,0.3,400,0.07561906089671615,0.07551412037246162,0.059028984966592375,0.06629446968871074,0.07006655719634745,0.03238976910602776,0.02516448947891448,0.051095124459209,0.05151159143766621,0.02541241810172764,0.021642720060563003,0.04246416339746981,0.02632524866125717,0.06080527354610574,0.029264413393713377,0.026654742185544648,0.02212586606118793,0.06081899217918327,0.03976735284449105,0.0372843272137706,0.029705835991218656,0.021781019208574753,0.04926345955254664
7,RACT,0.8,0.3,400,0.07173393072396007,0.07460561315566239,0.06030490854178168,0.06471825941190812,0.07152021162607504,0.0328849819308492,0.025788388992841253,0.051952779025554244,0.05201168834253545,0.02608109861179158,0.02207660977078384,0.04193386072194031,0.026403875456217737,0.05860171895603872,0.029834124712044677,0.028115439847457537,0.023098979334349855,0.060899761994571915,0.04150315439024824,0.037285448195424155,0.02838598190875142,0.021991547222845097,0.04826763712636743
7,RACT,1.0,0.3,400,0.074338392201218,0.07654814554997519,0.060255716073136734,0.0617166091138068,0.07265274864857378,0.0323262976517355,0.024517820539647066,0.05226341343671194,0.05350863100123218,0.02670701326720322,0.022047468268202607,0.04295718635887885,0.02294546239508489,0.06054355220469461,0.030078752958615528,0.0281903515701572,0.022580096847949444,0.06032836746560342,0.04028010986481784,0.03656614980335808,0.029162917667737553,0.02130626451509804,0.048178532596561706
8,Baseline,0.0,0.3,100,0.08926447769176354,0.09194032401750597,0.06991001900503335,0.08054674540890522,0.07072030568005966,0.03422808634075489,0.024319851213109592,0.04328816453366989,0.0468539491442933,0.02238535165706114,0.016425227645187713,0.05772263321114509,0.031833787049745835,0.046752587766777404,0.03507301397004832,0.025744262560682313,0.021008486985668786,0.04584020796398587,0.03113604629357342,0.030897590060213156,0.02530761289501167,0.0179999525856995,0.040801316320104315
8,Baseline (OAF),0.0,0.3,100,0.0,0.0,0.0,0.0,0.1226861515065296,0.0,0.0,0.07870340363995361,0.09088652203629248,0.050524066020798196,0.049717387270440117,0.0,0.0,0.10279907137583051,0.06536799503571206,0.05181810552344868,0.0408451186771847,0.08441445173123446,0.06023382404395053,0.05046044663372346,0.04867592218115164,0.030711890851273887,0.07215564347247613
8,RACT,0.2,0.3,100,0.07350273851291056,0.07430967841323473,0.0562218075515721,0.07046494405623784,0.07279918749419392,0.03070370695174222,0.021528684632664104,0.05227447908493838,0.04722030637429827,0.02399302263661385,0.01960922526151569,0.04673488746709315,0.026308901414226808,0.05898432320982353,0.030417501399350327,0.034617187717788815,0.02373154260332276,0.05939610063754031,0.035896052845918014,0.03966374949199921,0.02815083410808095,0.024588040473385534,0.048883097661548865
8,RACT,0.4,0.3,100,0.07225312788374672,0.07523894127166698,0.05909649947097465,0.06606389761133029,0.07259300275426182,0.03149101169737481,0.023301944515445216,0.05276390254842675,0.0503786762429163,0.025229282729309167,0.021344000381614294,0.043589414126842814,0.02747736165922291,0.058239008492760064,0.02912848259485721,0.028700454025179446,0.02097132313794693,0.06442115992008839,0.04155423639616689,0.03633589586028377,0.028444321714154612,0.02260913547330236,0.048774919492127713
8,RACT,0.6,0.3,100,0.07102341598592025,0.07670803741150523,0.060269487328704664,0.061397050446808314,0.07427291718925186,0.032069184894458536,0.025721389555531812,0.05533632532938938,0.052316764991166616,0.02596507129357206,0.020497960766926508,0.04478497167514507,0.027394787310870833,0.05509212010992939,0.029776419317348406,0.028333392392780783,0.022208582572098557,0.061731757492936135,0.03984643834901329,0.03571986903950336,0.028107094083573217,0.021671875820073704,0.04975508664349194
8,RACT,0.8,0.3,100,0.07625489881645021,0.07418220433888849,0.06151698691388413,0.06504871368984219,0.07000106223393995,0.03093329009557174,0.024836956635733064,0.05552632757962552,0.05200003156401963,0.027226756988303843,0.020835441789998913,0.04356984717650053,0.025760681571299068,0.0580617213926621,0.02820030411898879,0.02773664201792239,0.023806704074704997,0.059623990602429046,0.03742922821748328,0.036323355463640045,0.028866019567737905,0.021065350198737582,0.051193484951636455
8,RACT,1.0,0.3,100,0.07183223879993812,0.07629955569911381,0.06101511646394963,0.06071383943340383,0.07190821356332283,0.03333644444455333,0.025048132334772887,0.051982515832314266,0.053701744151107185,0.02579773145215308,0.021043309034964448,0.04290680075082797,0.02405289294624722,0.05972387190330233,0.03053965370574972,0.02895468315395444,0.023141163116472515,0.06069395915570094,0.03977066374086493,0.03710831798552142,0.030818760286099586,0.022078856675118837,0.04753153537054657
8,Baseline,0.0,0.3,400,0.08857983322861432,0.0915234817137422,0.07062555957816194,0.0825243132614346,0.0708886634329372,0.0326874000204677,0.02570608179332783,0.04322454623741083,0.0444686274039169,0.022166270088352615,0.016544471485116456,0.054628077131201706,0.028290633717989573,0.04952759801740598,0.03645873502009331,0.025365191400359564,0.020184285274372084,0.047971758010938705,0.031289460091829584,0.03126751053791685,0.027330019479758577,0.017679169215798693,0.041068313858853074
8,Baseline (OAF),0.0,0.3,400,0.0,0.0,0.0,0.0,0.11959789578268333,0.0,0.0,0.07692575769600275,0.08791230131050735,0.054452836099191985,0.046518496359458546,0.0,0.0,0.09933667559858346,0.0644859648209699,0.05263568052128664,0.04078850487217893,0.08952885489044117,0.059933731038707715,0.05615192366104482,0.047941217793831564,0.032004744490169205,0.07178541506494257
8,RACT,0.2,0.3,400,0.07479935500003064,0.07463241173108685,0.05797344975182362,0.06766222563475488,0.0731356692429325,0.02992988100646271,0.0246123301173913,0.052391118596795516,0.047829130325253405,0.02289124399093131,0.021376444424963108,0.04452755223540292,0.027614991579136258,0.05899275629070691,0.028212169613941282,0.03139059535992481,0.025476239993611982,0.060256380459417266,0.03694908147047795,0.038086614384717526,0.02976175105302091,0.02316009957465276,0.048338508162563736
8,RACT,0.4,0.3,400,0.07605922934081981,0.07417038850533725,0.059280410945263685,0.06829477834913744,0.07005632806948082,0.03297228332749286,0.024524538603995463,0.05227991380597797,0.04978263060664212,0.02480539723954755,0.02153102640005857,0.04425091470590603,0.027324728449669575,0.058148355618722204,0.02944936515499078,0.028595746091661097,0.022720640281028836,0.061141540679382045,0.03721238754828436,0.03758403803006766,0.02880205459630007,0.021734220552960298,0.04927908309727342
8,RACT,0.6,0.3,400,0.07472484627823374,0.07602560224851468,0.059590346286892644,0.06558227878390425,0.0707356845401071,0.03263627416689299,0.02487849435390741,0.0525737420684187,0.05109407357715178,0.025593391365110046,0.021455332435323698,0.04361886639572492,0.0269217306550791,0.05785254181753693,0.029196074058834554,0.02712573756827603,0.023002648334588312,0.06076929388711418,0.03878693729449864,0.03731494469588189,0.029433529060864,0.021746432191328352,0.04934119793581623
8,RACT,0.8,0.3,400,0.07455535415729948,0.0772284116175118,0.05996886572430391,0.06620531083010746,0.07211793898791678,0.03181331892219339,0.026349398630580008,0.05315040079853008,0.05173294498736653,0.02472295275565074,0.021919483104976937,0.04271317190534775,0.025664150699399396,0.057738708949034184,0.02957274992661188,0.027543815109754413,0.02262941833878836,0.06092642233746061,0.038816737329702436,0.03586647900372253,0.027835482553906353,0.02253632731251669,0.04839215601731831
8,RACT,1.0,0.3,400,0.07213028425303636,0.07810983039648456,0.060813468266904085,0.06244637610851392,0.07333950159504281,0.03244830308077222,0.02475618758387816,0.053369654737580687,0.05165271105886532,0.026802178996351247,0.0226030850426615,0.043489182425570684,0.02327228484535626,0.057262271523961135,0.03063116382652518,0.027579664302205778,0.023176538457920136,0.06103435637211366,0.03970249064552622,0.03724771621621567,0.028810157637693644,0.021808193329376894,0.047514399297443846
9,Baseline,0.0,0.3,100,0.08695315365498081,0.0894265269540232,0.07607601577404621,0.08230690841535472,0.06706570768599542,0.03205238032258749,0.02262386407682564,0.042169314881880436,0.044183300666879276,0.022002432291709364,0.017591189914232818,0.05572023972661727,0.03152621417395367,0.052857122668688625,0.034076252618790735,0.02552263652167847,0.023499363910117456,0.04707998026604221,0.03018967637961687,0.030657181317252896,0.025711929711524424,0.02045687623010931,0.04025173183709268
9,Baseline (OAF),0.0,0.3,100,0.0,0.0,0.0,0.0,0.11847492457759232,0.0,0.0,0.07451495284182502,0.0873870570247385,0.05492736238541183,0.04711432742773233,0.0,0.0,0.10020352619303148,0.06697017251305294,0.056621128388848696,0.04049248235693463,0.08255661707672497,0.06177313958214014,0.059381168548503595,0.04701674475439192,0.03378527488968537,0.06878112143938629
9,RACT,0.2,0.3,100,0.07679022208901015,0.07717796649411544,0.0571223964147782,0.06830951219019103,0.07184887597157114,0.028925007354692226,0.021314017614105937,0.053769845682593076,0.05045927864609202,0.025231555756204387,0.020687709134148462,0.04103772406893569,0.026789873046013882,0.061018658814275345,0.02900490137114147,0.03126520794408789,0.024890624230694807,0.0626528233996477,0.035467758297204596,0.037897802812701255,0.02834538401478675,0.022791058412904474,0.04720179624010401
9,RACT,0.4,0.3,100,0.07073669608050524,0.07682343990541451,0.0596178990227113,0.06751634385670052,0.07188139135453973,0.03148047631413519,0.024989687243152828,0.05092676205442201,0.04959425726304977,0.02467519722344008,0.02138671372120602,0.042467437879711196,0.027469240274984753,0.058453251835518215,0.031071205480139828,0.028481947017846128,0.022889735847739186,0.06235691875585385,0.03779921742499625,0.03851500046110859,0.030099028042370846,0.022215005456960535,0.04855314748349328
9,RACT,0.6,0.3,100,0.07340197205878847,0.07658054330955527,0.058097838988164494,0.06620911566456274,0.07016787277991386,0.03392849317529531,0.022106675083486033,0.050122440377433235,0.0532282753009289,0.025264433486121812,0.02061298266598765,0.042863281811195586,0.027810965234073927,0.0586273731308746,0.03017080726628835,0.028211666714321296,0.022111302468583786,0.06019954652307084,0.04015117199415186,0.038329096490374595,0.030406419439374034,0.022983837015809968,0.048413889021643466
9,RACT,0.8,0.3,100,0.07623524632843309,0.07522879163048256,0.060833818243921936,0.06380540646525433,0.0718798641491404,0.032412730755122514,0.02583734861157092,0.0505386778451368,0.0505762809391308,0.0269864406074712,0.022394280241335846,0.04140482565191252,0.02610029639315801,0.05819749797807198,0.030179827314737298,0.02956477113350421,0.022640696475693528,0.061106296457585134,0.041365510207447664,0.03778746792539558,0.027826145121981335,0.021645197083638375,0.045452582439874004
9,RACT,1.0,0.3,100,0.07180890599465498,0.07665783941757777,0.05950495579290778,0.061116434222203406,0.0713452039029479,0.030012566687116965,0.023045458709508304,0.05557294731618843,0.05134957058019567,0.026877368488012622,0.023207909585302965,0.04417929047187216,0.02124371217697929,0.061553328079138714,0.03191620432413742,0.026824357450848293,0.022727078178862353,0.060849200763138656,0.03929158365035658,0.039719805424578765,0.02955387633480454,0.022399331357269764,0.049243071091396744
9,Baseline,0.0,0.3,400,0.0870765094456368,0.09103818536442873,0.0706570613872142,0.08198067126331302,0.06989470245702215,0.03103749105188815,0.025589286810702872,0.04235632927745132,0.04493110287342125,0.022477562989072473,0.017177746842960955,0.057722152455817105,0.029618803343442815,0.05089079734349,0.03362350223935815,0.02654104662368653,0.021730921422766558,0.049268373393193864,0.02937160729204018,0.03046761935260172,0.02623484247986491,0.01833703497797802,0.04197664931264795
9,Baseline (OAF),0.0,0.3,400,0.0,0.0,0.0,0.0,0.12081600594267218,0.0,0.0,0.07487989361617199,0.08451047948690246,0.05282596503588136,0.04544476508041106,0.0,0.0,0.10020868364689378,0.06661742843499689,0.05347958255355941,0.03962394506854904,0.09100013722610543,0.06153476853789672,0.057166547797444366,0.04788982418205677,0.03163276402667347,0.07236920936378503
9,RACT,0.2,0.3,400,0.0745401701160028,0.07404679629565912,0.057255542160394544,0.06907517301340607,0.07258575958134274,0.028886636515883458,0.022906788559167317,0.05089041804828109,0.04695297282580225,0.023489433472483646,0.02093167270379582,0.0424324462948582,0.028692747778585184,0.05998046572286395,0.0294121479720416,0.031368229753240696,0.02451823144052189,0.06449387358971992,0.03748425348092358,0.03860427737277017,0.030098533572700266,0.022652815090630832,0.04870061463892484
9,RACT,0.4,0.3,400,0.07401388920778772,0.07631799373876312,0.057357675316979925,0.06693740159932346,0.07146207713949977,0.03120386789219891,0.024776461226046452,0.05164669682415361,0.04968345830160053,0.025690026938272242,0.02167964609741104,0.04338501676919833,0.027003011050152893,0.06034089842784995,0.029428826172135523,0.027929135231711102,0.02345113476187182,0.06191506727800886,0.039275355184129,0.03660118795238228,0.028201791976919025,0.022048264233913838,0.049651116679690716
