Fold,Method,Alpha,Budget,N_ESTIMATORS,White,Alchy,Junky,Super,Married,Felon,Workrel,Propty,Person,Male,Priors,School,Rule,Age,Tservd,Follow
7,RACT,0.1,0.3,100,0.06315611898455113,0.05622364462440264,0.04995815773911884,0.04959176570913725,0.038086557224636323,0.0392697097915727,0.03142094804067301,0.033905395801069126,0.020774780065346093,0.018007156476667376,0.07661212522287962,0.1275504426454588,0.08279149392847508,0.10792015786527322,0.12744961409994793,0.07728193178079087
7,Baseline,0.0,0.3,400,0.0632689785859441,0.056143877747345784,0.0522555338520126,0.05263502637725907,0.03889403123908837,0.04095458899299058,0.03451568505683856,0.03517489922450999,0.022992834535701875,0.01869368706291545,0.08267571286186458,0.10988658406908307,0.07863367545168239,0.10960814215760671,0.12596793413984944,0.07769880864530743
7,Baseline (OAF),0.0,0.3,400,0.0,0.16857967691383408,0.1464711915049324,0.0,0.0,0.0,0.12640108521169835,0.0,0.0,0.0,0.0,0.281714081995226,0.2768339643743091,0.0,0.0,0.0
7,RACT,0.02,0.3,400,0.06160973645122292,0.05500235738291037,0.05008332881158999,0.046777246881262724,0.03685431353180108,0.03932254086877376,0.03122234326536684,0.032744929710684184,0.021996772698833447,0.018975614656770005,0.0787998425074694,0.12301969447708752,0.08430945493074142,0.10968364262174364,0.1274456453454963,0.08215253585824644
7,RACT,0.04,0.3,400,0.05929613577922053,0.05659033095871632,0.04801703148955885,0.04789473446888977,0.03743873003610825,0.039078432703632406,0.03186808440656497,0.03196898870335572,0.02240219737262271,0.01799167861213014,0.07953819377226728,0.1301722285828004,0.08292021693119606,0.10864623942918553,0.12652504804097098,0.07965172871278003
7,RACT,0.06,0.3,400,0.060600127374172676,0.05517117385820595,0.048035476060880974,0.04761644218899311,0.03628764154857225,0.038063013376867225,0.03173160828217882,0.03232772748360268,0.022186333084272664,0.018788984755290616,0.07623965602097126,0.1264444731387617,0.08665402936268726,0.11014823481506443,0.12959943621107503,0.08010564243840337
7,RACT,0.08,0.3,400,0.06158763838014422,0.05875594844302825,0.0491809970593685,0.047312710604793695,0.03655262565860871,0.03728827214280541,0.03227028907753607,0.03224011975922325,0.021138435784461628,0.01823286467938815,0.07732516122550341,0.12750721437734147,0.08415009521992038,0.10973096958930251,0.12663013478023047,0.08009652321834386
7,RACT,0.1,0.3,400,0.06178933325364391,0.05832438314975347,0.04800657534726141,0.04753868564024758,0.037908479534624735,0.03873474096566816,0.03164149904905426,0.0320555066708531,0.021142757048716095,0.018158345282799606,0.07886641988498874,0.12692388186327938,0.08576041987348168,0.11144598162402802,0.12320677101475924,0.07849621979684065
8,Baseline,0.0,0.3,100,0.06684744048066882,0.05784174646116085,0.053707345367783696,0.05272757415976672,0.038063740433631726,0.04069962670828299,0.0344521753161751,0.033719699695751795,0.0247626879362732,0.018655564317769026,0.08429888259956927,0.10505326134937555,0.07790685237973977,0.1099897866460679,0.12313462682272577,0.07813898932525776
8,Baseline (OAF),0.0,0.3,100,0.0,0.17362821257541922,0.12709357337920235,0.0,0.0,0.0,0.1302415551887211,0.0,0.0,0.0,0.0,0.2806664417672384,0.28837021708941896,0.0,0.0,0.0
8,RACT,0.02,0.3,100,0.05957563383314327,0.05993634794856573,0.05165048999593777,0.04640765305387928,0.03552149010745895,0.04007539086515109,0.03179431565829664,0.028373952222979754,0.023206383257945874,0.018202181668938916,0.07698258672965977,0.1166549172206497,0.08954222298075806,0.1099867152964101,0.1317891274679737,0.08030059169225134
8,RACT,0.04,0.3,100,0.060945714446360696,0.05473873080962786,0.04868578795459514,0.047060925991586865,0.036385263294478644,0.037327102897642885,0.032894480054063556,0.030804976548571714,0.022167989752917176,0.017524016302818992,0.08036567680380663,0.12558163406178607,0.0816787039533028,0.11353627335375101,0.1297057818325195,0.08059694194217054
8,RACT,0.06,0.3,100,0.07135949756767425,0.051245858988046344,0.047162240026889596,0.04427736382965483,0.040276342098572275,0.03957866876698947,0.029458804210848333,0.032608478195930164,0.02304550861163477,0.016987521432448124,0.0753427880188565,0.12729138398248088,0.0825496526889001,0.10952824499257827,0.13215117611273255,0.07713647047576358
8,RACT,0.08,0.3,100,0.06081243263890118,0.05102600721476806,0.05034739007969336,0.04886666854375732,0.04053982004339798,0.03913225123217472,0.030171269029443736,0.03300750986579617,0.021385863066599224,0.015744110569918063,0.07579220741068111,0.1314430292037911,0.08301629602831218,0.11100739902815246,0.12632991572500665,0.08137783031960674
8,RACT,0.1,0.3,100,0.06469334318924487,0.0549967472705301,0.04899634885440424,0.047183166292092765,0.038948071110701525,0.040497259064773646,0.03067208141585249,0.031289790866665765,0.020700588429320523,0.018478380203574566,0.07515716766936464,0.13293890196385452,0.08462172518854456,0.11097631088609226,0.12110979715820135,0.07874032043678214
8,Baseline,0.0,0.3,400,0.06417929292153833,0.061140102327689363,0.053576563886740126,0.05311054132151365,0.04009737671244811,0.04185085509641072,0.034466383068020176,0.03422503978969141,0.023087112295014763,0.01766171441554356,0.08191238622170172,0.10727702416909415,0.0771817667190495,0.10944907354302662,0.12534252592239162,0.07544224159012625
8,Baseline (OAF),0.0,0.3,400,0.0,0.18021148771849327,0.14143469344530643,0.0,0.0,0.0,0.12371862323511162,0.0,0.0,0.0,0.0,0.2905783104992804,0.2640568851018082,0.0,0.0,0.0
8,RACT,0.02,0.3,400,0.06381329284846517,0.055093040215902805,0.04985444584139308,0.049550336187287686,0.03676189092612616,0.03827272852553807,0.031024773702167226,0.030752567067828175,0.021644677657403084,0.017021667135732426,0.07684554389515368,0.1231907117686896,0.08798714266761784,0.10822549608731359,0.1284898389303344,0.08147184654304712
8,RACT,0.04,0.3,400,0.06124016891810849,0.05498805112103435,0.05098424611232986,0.04870549393163216,0.03664974056489909,0.03825159900406021,0.03146332770436573,0.03070662197801217,0.021105678734009804,0.018094172310028387,0.07682619200040847,0.12619466666940746,0.08515672725348518,0.11240781141399708,0.12838858549677543,0.07883691678744603
8,RACT,0.06,0.3,400,0.06412789822599242,0.05491371277209662,0.048991428521814595,0.048484750139096866,0.03846427929968099,0.03961189407847084,0.030562573512351757,0.03154878233763865,0.022005780156334465,0.01722862260621272,0.07524563708369507,0.1262443299605108,0.08363370768783893,0.11160663072202563,0.12714889143531477,0.08018108146092483
8,RACT,0.08,0.3,400,0.06257038765724157,0.05442175857994866,0.04988029721659482,0.046665266035514165,0.03745458721283839,0.037626418698886825,0.032194930083047774,0.03126716833093147,0.021203064086752585,0.017975051004700655,0.07715412475181993,0.12674059170911967,0.08792745184593719,0.10997776794642164,0.12683087697997783,0.08011025786026675
8,RACT,0.1,0.3,400,0.0640431982709275,0.056662011109161095,0.04907670711987364,0.046104416906893216,0.03840466444724164,0.03801330389393849,0.03163932632083309,0.030857541284290448,0.02070592743233468,0.018092987519194203,0.07479429805878052,0.1304409393391005,0.0873617613005182,0.11179368088442133,0.12293255350481382,0.0790766826076775
9,Baseline,0.0,0.3,100,0.06593353225648442,0.059694292354083134,0.05768516536619088,0.04851536182555968,0.039951555090162995,0.040021227149597036,0.034647223115647136,0.03467019376243131,0.022484520065884864,0.017351168082062125,0.08330075884730574,0.10526400020054189,0.07646286469652404,0.10908002163938381,0.1276233489234443,0.07731476662469657
9,Baseline (OAF),0.0,0.3,100,0.0,0.16118009685489398,0.13873108560835692,0.0,0.0,0.0,0.12405967255522034,0.0,0.0,0.0,0.0,0.2997487996151978,0.2762803453663309,0.0,0.0,0.0
9,RACT,0.02,0.3,100,0.057843902276718574,0.05416723082801545,0.048890652100859466,0.049396127509572674,0.03724283913713647,0.040148138031693724,0.03358260709602895,0.03271413591164605,0.02254189286793281,0.017889311923891493,0.07816133155796562,0.1216740033098314,0.08679538885234636,0.1094883398294905,0.12839912915651489,0.0810649696103555
9,RACT,0.04,0.3,100,0.05774689781001543,0.058256818681181,0.04778116046441546,0.04559001333930054,0.038020904993919975,0.03723744541473412,0.0313300220548451,0.032565757953202414,0.023631715323463764,0.018374192910006328,0.07508207648603657,0.12787375638578172,0.08523718140240574,0.11193129237764926,0.12606160510239087,0.08327915930065176
9,RACT,0.06,0.3,100,0.06366141314499729,0.04851724201042621,0.04974127065180226,0.04865415429706926,0.03672605123184778,0.03808178568230184,0.03148066978884923,0.03102751773931101,0.022436755089158714,0.01869224605599813,0.07687038377834976,0.13037804027363284,0.08326190575445337,0.11504887124892235,0.12621588419632004,0.07920580905655986
9,RACT,0.08,0.3,100,0.06204708488048701,0.05407574505881215,0.04821340612501155,0.049442430973028945,0.03597448593900415,0.039501086985298715,0.02941984734047256,0.031058142272846735,0.0198884272293345,0.019263129108440795,0.07688989499367627,0.12636128874570207,0.08752857040604003,0.11302175882715863,0.12419004065749512,0.08312466045719082
9,RACT,0.1,0.3,100,0.05867060402521083,0.053347668365627494,0.052524480074292605,0.049007663761707794,0.037813457107406766,0.03858811941947447,0.033878093630275434,0.02952383770338169,0.020896296714087593,0.01999678971060624,0.07695025264607058,0.12323146527554359,0.08845793959603082,0.1101885615637093,0.12451162689552941,0.08241314351104542
9,Baseline,0.0,0.3,400,0.06640212018662622,0.059274870360999515,0.05269934999954276,0.05095852678712525,0.03917196198043161,0.04122219072013913,0.0347661057248427,0.03355592449469379,0.021629106175625454,0.01920676709666999,0.08356543633838025,0.10701579158762176,0.07684556629627043,0.1089957417235235,0.12628046728868306,0.07841007323882464
9,Baseline (OAF),0.0,0.3,400,0.0,0.17924225885955516,0.1363461450432345,0.0,0.0,0.0,0.11845225945439554,0.0,0.0,0.0,0.0,0.29204224670058954,0.27391708994222513,0.0,0.0,0.0
9,RACT,0.02,0.3,400,0.06368278432869062,0.05535355155097738,0.049066542412983874,0.047141984417964376,0.034818095493543144,0.0382418766926637,0.03178250388180026,0.032369351687469045,0.02145876229290118,0.01848512368573587,0.07868996264651254,0.12612365102854015,0.08473943170673431,0.10904264908421603,0.12749567903098222,0.08150805005828524
9,RACT,0.04,0.3,400,0.06127659502919229,0.056451512223349064,0.049429683621869974,0.0488083471934638,0.036741562520261624,0.039261027514277014,0.031964666815448614,0.030160628107038245,0.021601267861154294,0.01875110113883111,0.07864812729884836,0.1289237942152804,0.0830907943219897,0.1101448201008768,0.12805517307649322,0.07669089896162551
9,RACT,0.06,0.3,400,0.061414318251563224,0.054194443491250896,0.04726676719469353,0.04796563433983173,0.03768260421066651,0.03838417879618971,0.03221905482859125,0.03159411225172984,0.021386045395571388,0.018589673408922407,0.08023664179799757,0.12657191290153472,0.08462376498513147,0.11136676153743051,0.1273429490670189,0.07916113754187634
9,RACT,0.08,0.3,400,0.059289027322613465,0.05562400488406902,0.04797372825442153,0.04869921464351025,0.038455655697396535,0.037841212234798374,0.03201539031159992,0.03226772986022675,0.021132114590345644,0.017958638529763527,0.0762499431819098,0.13112419047349091,0.08422603016337428,0.11100865169474035,0.126238295635124,0.0798961725226157
9,RACT,0.1,0.3,400,0.05906972957166046,0.05615933210481071,0.048289949305498334,0.04775905558855498,0.03698483658252929,0.03833575438190547,0.031800399302756216,0.03168928501528778,0.022046980807763267,0.018076807402858382,0.07554544966346523,0.13123450107273046,0.0855163837700349,0.11048553802656214,0.12582056169648217,0.08118543570710013
10,Baseline,0.0,0.3,100,0.060287485929910636,0.05803956964988036,0.056252683769933795,0.050009404768932654,0.03890087989072771,0.03926988453835736,0.03497805140021275,0.03263522156010141,0.02231977915942421,0.017656796185713204,0.09216316791823898,0.10659737363444738,0.080676183022774,0.10883230842501694,0.12622265173230157,0.07515855841402691
10,Baseline (OAF),0.0,0.3,100,0.0,0.1811587421047547,0.13631588002573763,0.0,0.0,0.0,0.11205688650165872,0.0,0.0,0.0,0.0,0.2841362476905085,0.28633224367734045,0.0,0.0,0.0
10,RACT,0.02,0.3,100,0.061271406003023214,0.056823379162286504,0.04500291652829031,0.046419623224250334,0.03567201389014503,0.03828873663474964,0.03203670099101621,0.028042521886864038,0.023693846711875317,0.018445107596512588,0.07829169913303781,0.12508182124882855,0.08662468203232374,0.11051911120038027,0.13203013511217132,0.0817562986442451
10,RACT,0.04,0.3,100,0.06089935886169556,0.0564792079224888,0.049688442689581044,0.04643063165742687,0.036976098073272415,0.03847031825938779,0.02970813670354142,0.032739284195543714,0.02335048012940839,0.017542941445843355,0.0781505639138501,0.12144372362626886,0.08553123082725714,0.11152208632522498,0.1304219042184958,0.08064559115071383
10,RACT,0.06,0.3,100,0.06133262708065338,0.05211128399842373,0.045882575814151366,0.045603181599951796,0.034884702200672434,0.04176661939980456,0.03066980272323827,0.0324202772094029,0.021777838985642707,0.017483364779920563,0.07698852524630412,0.12646391006016705,0.0863292446552481,0.1156121571114001,0.13173809229873568,0.07893579683628314
10,RACT,0.08,0.3,100,0.059591530271602744,0.05146970858091344,0.05235228535861612,0.045251888825243065,0.03782107761347902,0.03843671413090504,0.031416741331355524,0.02880462793355189,0.020228401274754202,0.017104944225336788,0.080606916582072,0.1315276045567347,0.08829247412242001,0.11007816437551537,0.12236495656842995,0.08465196424907025
10,RACT,0.1,0.3,100,0.06854648169608957,0.05767564288133209,0.047351862907788214,0.045580143283432815,0.03699310383886317,0.03529036048253314,0.030433190182010027,0.031017736944045055,0.021675321510260626,0.01804129264376892,0.07776174969529605,0.13000021764666575,0.08559552592004853,0.10950509397906583,0.12624404861678418,0.07828822777201601
10,Baseline,0.0,0.3,400,0.06089685581405158,0.0590845895201313,0.052693437267428735,0.04974798487014655,0.041751094033536044,0.0423080030007479,0.035006858114843276,0.034080500905486706,0.024378074577487186,0.019186934982080284,0.0826105607444043,0.1030902170375107,0.07921831129021341,0.11219263346402077,0.1274460370309761,0.07630790734693518
10,Baseline (OAF),0.0,0.3,400,0.0,0.16379180962220344,0.14225857086855476,0.0,0.0,0.0,0.12626277043321726,0.0,0.0,0.0,0.0,0.2850637120087237,0.2826231370673009,0.0,0.0,0.0
10,RACT,0.02,0.3,400,0.06169105666676064,0.05278755660719749,0.051445138215560564,0.04664358361042194,0.03783761563499377,0.038432015563249704,0.03069419278450839,0.031775652952223725,0.022885229419889342,0.017744257445603633,0.07913826896421768,0.12240220833075739,0.08487140573964955,0.11233906404400253,0.12938582428951614,0.07992692973144751
10,RACT,0.04,0.3,400,0.06146606523104202,0.054929841565123406,0.04835602027293077,0.047890198889198106,0.03854123099991007,0.038582176408800975,0.03147499076273137,0.03167533817636858,0.021123065978659,0.017548870668842306,0.07828334471245788,0.12396646518559139,0.08790106765235618,0.1111783691672123,0.12896254676087124,0.07812040756790438
10,RACT,0.06,0.3,400,0.06214035010949238,0.05442200352985581,0.04834825137810175,0.04843673778466974,0.03774512024659042,0.03771038723570978,0.031405778021221374,0.032051357039254304,0.021001205922657366,0.01790417203591465,0.07650880795193878,0.12730473174475743,0.08477602849321797,0.1151983868704415,0.12537110436949875,0.079675577266678
10,RACT,0.08,0.3,400,0.061229398994377224,0.05594627183243195,0.04903751467862138,0.047038864006172895,0.03857964290181964,0.038703914729043665,0.030892354460856603,0.03138881170849015,0.020363235743734092,0.018535432506031284,0.0785012404822811,0.12858644905486408,0.0851103263936622,0.11121792364356153,0.1244157013319591,0.08045291753209308
10,RACT,0.1,0.3,400,0.05918025870800795,0.05318408015442237,0.048868339367902316,0.047935555915377695,0.038503923469011166,0.04026547653172233,0.03099387618472986,0.03263716970593722,0.02073418002869311,0.01873880013500784,0.07658153232782179,0.13005060044752798,0.08736552257621216,0.10866348184837787,0.1265534181741457,0.07974378442510267
