Fold,Method,Alpha,Budget,N_ESTIMATORS,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,race:African-American,race:Asian,race:Caucasian,race:Hispanic,race:Native American,race:Other,c_charge_degree:F,c_charge_degree:M,gender
8,RACT,0.02,0.3,100,0.19430554848357226,0.09792662271674099,0.1060951987605115,0.1137081154138171,0.17416981243287244,0.06965842091883992,0.031937221791307535,0.03583983445976676,0.03162449562366718,0.022601539492133706,0.030227540471374624,0.02651347660892265,0.023184799175205103,0.042207373651268254
8,RACT,0.04,0.3,100,0.19751977229184065,0.09657991966132072,0.1117449231919571,0.12402396351779357,0.1667976580942262,0.05688242637145955,0.025886010682610865,0.04644356889265249,0.037285354346974116,0.018316793130639917,0.023516572828377238,0.027127070335094372,0.02695603728322781,0.040919929371825585
8,RACT,0.06,0.3,100,0.18580467384012594,0.11654967653777308,0.12190207910207297,0.11040976350209097,0.17419974960852122,0.058156122210568144,0.03412292350842676,0.043157508838845816,0.034970695980518676,0.013366009389945942,0.02110472394352147,0.02454294778954063,0.029116382198407283,0.03259674354964122
8,RACT,0.08,0.3,100,0.1819313052372538,0.10527919235664765,0.1151787519422556,0.1439448298603202,0.1540861368092903,0.06934169707442425,0.03327165138199885,0.036606182836914164,0.04134734096308082,0.011374296101818745,0.02526110620357222,0.029020980332151048,0.016086527493161158,0.037270001407111356
8,RACT,0.1,0.3,100,0.18826813717718713,0.10628578716164253,0.12420725338513115,0.11572669874291822,0.17068697750057785,0.06624805084826876,0.026693492077329406,0.040097131724078056,0.039683315706632846,0.01269089519048714,0.02370099940107432,0.030514007031529927,0.01635255504054395,0.03884469901259851
8,Baseline,0.0,0.3,400,0.19276893555683275,0.11152315258382765,0.11177148729712666,0.1127942314292916,0.161480363315094,0.06999426584235982,0.030290720653040296,0.04029502674789139,0.03863396131767036,0.018563426928524532,0.022397658682865036,0.02574615240123763,0.024938879548105652,0.038801737696132765
8,Baseline (OAF),0.0,0.3,400,0.25885301814198086,0.15469385447855963,0.1400231615411782,0.1613229198210855,0.1968612444703065,0.0,0.0,0.0,0.0,0.0,0.0,0.07008595195527148,0.01815984959161787,0.0
8,RACT,0.02,0.3,400,0.1932786573312201,0.0970266342532524,0.10392030564514149,0.11900643543801157,0.17535668057533613,0.06118286173980172,0.034608535377246424,0.040207525593944235,0.04138562906837759,0.016439399417272123,0.022635900277759902,0.030636678720267096,0.02374061274519866,0.04057414381717059
8,RACT,0.04,0.3,400,0.19718922623050641,0.1003690729890961,0.10869333584660523,0.12131770470221563,0.1700436959588841,0.058651551518761995,0.03556019725863037,0.03910486170089758,0.03668653601756072,0.017525128067300572,0.02343114053042842,0.02641519099089333,0.02481505698097135,0.04019730120724809
8,RACT,0.06,0.3,400,0.1880033501499739,0.1094969504710701,0.11388160778227935,0.11832326083958,0.16429777667597484,0.06478367050672017,0.03321100229025799,0.04048176467199844,0.034019112233937096,0.017466783338894863,0.023844651345164367,0.030220210500916393,0.02095757361041213,0.04101228558282046
8,RACT,0.08,0.3,400,0.188835450226823,0.10524399242081373,0.10657066564178509,0.12715813413606314,0.17479192015097206,0.06299368651720559,0.03179499515157161,0.04294784734697134,0.0358310299427294,0.017791555824091077,0.022162798272063335,0.025553662702855775,0.02187502115296484,0.03644924051309021
8,RACT,0.1,0.3,400,0.18911643406050313,0.1078648041363511,0.11713487883382305,0.11624883584112085,0.1738728643175624,0.05969158622324712,0.029117642145377393,0.04185755383528948,0.03985971872702861,0.014937557309430348,0.024840710829225326,0.02911965865317218,0.019521201352855875,0.03681655373501307
9,Baseline,0.0,0.3,100,0.2016102135164115,0.10656341441367023,0.11486370404232106,0.12007024597518647,0.14719004410664643,0.05693202979758871,0.027727596903872533,0.045116117660353505,0.039277179701376126,0.026016326881868876,0.022290854717985906,0.029265715661311018,0.02449406598053648,0.03858249064087139
9,Baseline (OAF),0.0,0.3,100,0.2682755332149397,0.1502957329371479,0.16182871157735737,0.14903434470975888,0.1819070863438001,0.0,0.0,0.0,0.0,0.0,0.0,0.06903524001078287,0.019623351206213228,0.0
9,RACT,0.02,0.3,100,0.2079179045830316,0.0948619284885798,0.10725018764674048,0.11818776716128852,0.16398455407685403,0.06166107192168585,0.031883042466914174,0.04333878065379129,0.03346585712493661,0.018752055637768415,0.02522698420773335,0.03218605286582372,0.021969910127911378,0.039313903036940746
9,RACT,0.04,0.3,100,0.18741996106646536,0.10360980822139701,0.11153063159467633,0.11391011092107974,0.1689394129638168,0.05540059733431284,0.03740251150210805,0.04945062508537256,0.040271386745930615,0.016160559389917676,0.02341779619020375,0.029690956346795163,0.01833437733974136,0.04446126529818274
9,RACT,0.06,0.3,100,0.20996758473647503,0.09567347740155498,0.10560237274879722,0.12732947826283483,0.1627963445933466,0.05976845610857096,0.028077484479412777,0.043013193811684614,0.036487116296899845,0.015837858751426317,0.0287408435945435,0.02931573383492651,0.021858738944076566,0.03553131643545024
9,RACT,0.08,0.3,100,0.19663695101578085,0.10470399082222386,0.10775403774080995,0.1254016257085311,0.17627427935228265,0.05943871672519237,0.031588250524188795,0.045013489544129114,0.04333543775924362,0.01134934587035078,0.020757878139885912,0.030100006020805616,0.014444987536137053,0.033201003240438405
9,RACT,0.1,0.3,100,0.19650492628792235,0.10244632174277012,0.10903689028985399,0.14083656588192817,0.16221962910000398,0.06686990864284163,0.038817458891528864,0.03188013679033569,0.036298778275845635,0.010217639590431664,0.023566169138942036,0.02309438819673026,0.01994729685250939,0.03826389031835621
9,Baseline,0.0,0.3,400,0.20566903965567457,0.10532552232703299,0.10382800194812027,0.11814272105129767,0.1575754426392688,0.06377157732528334,0.0279853273142695,0.04168185286190076,0.03768781560149577,0.014666429649711748,0.024242691471186066,0.03391162618846533,0.022045194419135928,0.04346675754715749
9,Baseline (OAF),0.0,0.3,400,0.2794928937513835,0.15130104714683543,0.1389831991857173,0.15755666689352335,0.18624134995648126,0.0,0.0,0.0,0.0,0.0,0.0,0.06517524332002864,0.021249599746030513,0.0
9,RACT,0.02,0.3,400,0.197249449697244,0.09978386600011228,0.10850544070394684,0.12021706370312192,0.16870089819106443,0.06302516583114437,0.03618285525361943,0.040568634594491344,0.030613179156632992,0.019398012184122175,0.02242291150006624,0.027830531404092602,0.02275166775378691,0.04275032402655449
9,RACT,0.04,0.3,400,0.1938391080645484,0.0958700702211803,0.10783641626406291,0.12635731587222115,0.16753989140043185,0.06091121419792947,0.028519745114134482,0.04599633302610392,0.03443201746327169,0.01730949108057231,0.024733071156401422,0.03479385414485716,0.02272432175162082,0.03913715024266425
9,RACT,0.06,0.3,400,0.19102219427863135,0.10164152035353681,0.10602339847670972,0.13378901547868968,0.17042788748783952,0.05904372227689346,0.03188637576607443,0.042764153326333744,0.035351391199093744,0.013089719517341072,0.02388148416428038,0.030055918671718983,0.0222869675477407,0.03873625145511636
9,RACT,0.08,0.3,400,0.1940464945524554,0.10337406652286261,0.11798122849461529,0.12004019885668255,0.1699630288390658,0.06450741511373931,0.02996651063831231,0.04221582408760234,0.033564488351161915,0.013246836070459235,0.023364417320104153,0.030729769448464568,0.020103752498982996,0.03689596920549152
9,RACT,0.1,0.3,400,0.19911347429815449,0.10725462215767734,0.10875527890057876,0.1207379986742951,0.1691453727859713,0.06218995684106922,0.03438261720083621,0.041095300536385715,0.03615679778092938,0.014125993219011892,0.020370507993629522,0.028502576648814584,0.018854319216917798,0.03931518374572894
10,Baseline,0.0,0.3,100,0.20094127215724594,0.11972172431412666,0.11365500543864569,0.11514891952834223,0.15650709086889325,0.06949463515429384,0.020729393246494195,0.04007342329620884,0.03191336592585362,0.016973952647912575,0.02362342443084803,0.025460955847331553,0.022245235793240385,0.043511601350563235
10,Baseline (OAF),0.0,0.3,100,0.25808311873339773,0.14564030953033733,0.1494809794568927,0.1609155361868079,0.18736605233645678,0.0,0.0,0.0,0.0,0.0,0.0,0.07941889769083296,0.019095106065274592,0.0
10,RACT,0.02,0.3,100,0.19011077328838957,0.10405173859847401,0.10020143981136284,0.11259229493458028,0.17403321525003723,0.07113669250588571,0.03885908489679986,0.04526398965902032,0.03545137393931379,0.017460309703984413,0.029962730942986383,0.027473053176996533,0.020885737120407512,0.03251756617176138
10,RACT,0.04,0.3,100,0.19166718763166965,0.10170368501765699,0.10805842277968791,0.137653976986414,0.16370129185201135,0.057414738090062103,0.03180298457245442,0.05130638196071148,0.0365565454706133,0.01264965153211513,0.017081905136766513,0.026461366144443697,0.024165039927852756,0.039776822897540545
10,RACT,0.06,0.3,100,0.19218031054629553,0.10394260619709873,0.11722573070770897,0.11902310355494172,0.16541371029400534,0.06269328303552832,0.031317249659590984,0.04080225065330836,0.03905372749656731,0.018399707014140496,0.021290610681654686,0.025553561068024765,0.022876449306561564,0.04022769978457302
10,RACT,0.08,0.3,100,0.1815887059627948,0.10487571609216427,0.1210319110657454,0.1258458083071174,0.182993029007029,0.05816820113560274,0.030159852202639358,0.04578658418819367,0.03261950023467661,0.019439922693300277,0.022833903174381925,0.024973293464544046,0.0160142129296742,0.03366935954213641
10,RACT,0.1,0.3,100,0.1937611123997753,0.1092721932412266,0.10545370549108384,0.12163659180905746,0.1684676943456188,0.06029832297420194,0.03269087987333727,0.04706553923365799,0.038291877406317745,0.013782391036324408,0.020859253776267645,0.027532674562145636,0.022925026713134237,0.03796273713785094
10,Baseline,0.0,0.3,400,0.20072508164760441,0.10715128860587926,0.10938596016004758,0.11343295464431005,0.16698038916996666,0.06314286229717328,0.029537993369062213,0.04368166484051554,0.03551348078187205,0.0156636983231795,0.02028095026791355,0.03015031932024224,0.01854777850401948,0.04580557806821414
10,Baseline (OAF),0.0,0.3,400,0.2579789093043689,0.1592483163938029,0.1489109063063088,0.15468155267067413,0.18919203399318835,0.0,0.0,0.0,0.0,0.0,0.0,0.0693121678364341,0.02067611349522276,0.0
10,RACT,0.02,0.3,400,0.19145483616883152,0.09535321657770722,0.11900015154901948,0.11595871152799626,0.1745052787668135,0.06139994613063809,0.032427431613819536,0.04685801376623617,0.03303325680084877,0.019448262629254233,0.02111895272357032,0.03002667078800858,0.020962641401253684,0.03845262955600253
10,RACT,0.04,0.3,400,0.18686981225247296,0.10635077591770874,0.11514613855711592,0.1251848783577815,0.16923458229816407,0.060408055608099136,0.030251773774471424,0.04134703552311614,0.0346054969229339,0.02098495987400324,0.01960205838207557,0.025727228034550916,0.022851956147262806,0.04143524835024379
10,RACT,0.06,0.3,400,0.18501390175998064,0.10755979038966705,0.12963879963255465,0.12556524189270715,0.16280022793409313,0.06160615310952335,0.02634389330644874,0.04019347544769966,0.03354078512476381,0.01627771288025595,0.021286384355114096,0.029472593826074252,0.019927306494755978,0.0407737338463615
10,RACT,0.08,0.3,400,0.18813562040758414,0.10476596992312462,0.12124730686752891,0.12443005027031948,0.1729289292640912,0.05633816589346153,0.029927612123759377,0.044681994226986765,0.03227471590669791,0.0167374080474334,0.02242302484376038,0.027930065629644753,0.019509240608873303,0.03866989598673408
10,RACT,0.1,0.3,400,0.17984953079567406,0.11601656690453675,0.12007031863385867,0.1325516051808353,0.16372269337972184,0.0623219706989227,0.02824017037891782,0.04027892588728262,0.03444505449264511,0.014802399795924733,0.022383525232067183,0.025381876520336126,0.02048176746144693,0.039453594637830165
