Fold,Method,Alpha,Delta,Budget,Accuracy,F1,Time [s],Cost,Validity,Budget-Validity,Valid-Cost,Recourse,Sparsity,Plausibility
1,RACT,0.05,0.35,0.2,0.715964343598055,0.7300731613400078,0.3983170986175537,0.1314099704727364,1.0,0.8075153374233128,0.1314099704727364,0.8982982171799028,1.080521472392638,0.46520634616588946
1,RACT,0.05,0.4,0.2,0.715964343598055,0.7300731613400078,0.41132211685180664,0.1314099704727364,1.0,0.8075153374233128,0.1314099704727364,0.8982982171799028,1.080521472392638,0.46520634616588946
1,RACT,0.075,0.2,0.2,0.7155591572123177,0.7291666666666665,0.4085371494293213,0.11180915841469474,1.0,0.8660508083140878,0.11180915841469474,0.9294975688816856,1.0808314087759816,0.4670286731205525
1,RACT,0.075,0.25,0.2,0.7155591572123177,0.7291666666666665,0.4166226387023926,0.11180915841469474,1.0,0.8660508083140878,0.11180915841469474,0.9294975688816856,1.0808314087759816,0.4670286731205525
1,RACT,0.075,0.3,0.2,0.7155591572123177,0.7291666666666665,0.4134509563446045,0.11180915841469474,1.0,0.8660508083140878,0.11180915841469474,0.9294975688816856,1.0808314087759816,0.4670286731205525
1,RACT,0.075,0.35,0.2,0.7155591572123177,0.7291666666666665,0.4240577220916748,0.11180915841469474,1.0,0.8660508083140878,0.11180915841469474,0.9294975688816856,1.0808314087759816,0.4670286731205525
1,RACT,0.075,0.4,0.2,0.7155591572123177,0.7291666666666665,0.4108281135559082,0.11180915841469474,1.0,0.8660508083140878,0.11180915841469474,0.9294975688816856,1.0808314087759816,0.4670286731205525
1,RACT,0.1,0.2,0.2,0.7151539708265803,0.7269902912621358,0.3922290802001953,0.10139621399768545,0.999219968798752,0.8853354134165367,0.10147536795084523,0.9404376012965965,1.0476190476190477,0.4674410617026043
1,RACT,0.1,0.25,0.2,0.7151539708265803,0.7269902912621358,0.37686896324157715,0.10139621399768545,0.999219968798752,0.8853354134165367,0.10147536795084523,0.9404376012965965,1.0476190476190477,0.4674410617026043
1,RACT,0.1,0.3,0.2,0.7151539708265803,0.7269902912621358,0.37984585762023926,0.10139621399768545,0.999219968798752,0.8853354134165367,0.10147536795084523,0.9404376012965965,1.0476190476190477,0.4674410617026043
1,RACT,0.1,0.35,0.2,0.7151539708265803,0.7269902912621358,0.3784761428833008,0.10139621399768545,0.999219968798752,0.8853354134165367,0.10147536795084523,0.9404376012965965,1.0476190476190477,0.4674410617026043
1,RACT,0.1,0.4,0.2,0.7151539708265803,0.7269902912621358,0.36629199981689453,0.10139621399768545,0.999219968798752,0.8853354134165367,0.10147536795084523,0.9404376012965965,1.0476190476190477,0.4674410617026043
1,Baseline,0.0,1.0,0.4,0.7135332252836305,0.7420649398029916,0.3116168975830078,0.47079765649367095,0.9488950276243094,0.39433701657458564,0.4961535710355426,0.6446515397082657,1.245269286754003,0.47928951111081985
1,Baseline (OAF),0.0,1.0,0.4,0.7082658022690438,0.7368421052631579,0.3331172466278076,0.19690877884253458,1.0,0.8648648648648649,0.19690877884253458,0.9209886547811994,1.5287595287595288,0.4513476787233264
1,RACT,0.0,0.2,0.4,0.4805510534846029,0.040419161676646706,0.32872796058654785,0.2526585149189415,1.0,0.7209302325581395,0.2526585149189415,0.9951377633711507,1.0232558139534884,0.4333349401686237
1,RACT,0.0,0.25,0.4,0.4805510534846029,0.040419161676646706,0.3346681594848633,0.2526585149189415,1.0,0.7209302325581395,0.2526585149189415,0.9951377633711507,1.0232558139534884,0.4333349401686237
1,RACT,0.0,0.3,0.4,0.4805510534846029,0.040419161676646706,0.3202369213104248,0.2526585149189415,1.0,0.7209302325581395,0.2526585149189415,0.9951377633711507,1.0232558139534884,0.4333349401686237
